record_id,entity,period,field,current_value,verification_status,source_title,source_author_or_institution,source_url,source_locator,source_excerpt,accessed_at_utc,coding_note,applicable_auxiliary_datasets
83,ナポレオン帝国,AD1804-AD1815,closure_type,bloc,supported,Temporary Protection and Technology Adoption: Evidence from the Napoleonic Blockade - American Economic Association,American Economic Association,https://www.aeaweb.org/articles?id=10.1257%2Faer.20151730,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","# Temporary Protection and Technology Adoption: Evidence from the Napoleonic Blockade This paper uses a natural experiment to estimate the causal effect of temporary trade protection on long-term economic development. I find that regions in the French Empire which became better protected from trade with the British for exogenous reasons during the Napoleonic Wars (1803-1815) increased capacity in mechanized cotton spinning to a larger extent than regions which remained more exposed to trade. In the long run, regions with exogenously higher spinning capacity had higher activity in mechanized cotton spinning. They also had higher value added per capita in industry up to the second half of the nineteenth century, but not later.",2026-07-15T02:33:47Z,"The source directly supports the policy or bloc classification, subject to the project definition.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Polity5
83,ナポレオン帝国,AD1804-AD1815,outcome,disrupted,historical_event_supported_category_is_project_interpretation,"First French Empire | Map, Definition, Peak, & Napoleon | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/First-French-Empire,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","First French Empire | Map, Definition, Peak, & Napoleon | Britannica # First French Empire First French Empire, historical empire established on May 18, 1804, with the creation of Napoleon I as “emperor of the French.” The Napoleonic empire persisted until the restoration of Louis XVIII on May 3, 1814. It enjoyed a brief resurrection during the Hundred Days(March 20, 1815–July 8, 1815) but concluded with Napoleon’s defeat at Waterloo, his final exile to St. Helena, and the second restoration of Louis XVIII to the throne. The path from revolution to far from direct, separate but complementary victories military, and diplomatic spheres achieve that result suffer no such Napoleon then sent proposals for various changes in the constitution, which were at once registered by the Council of State and the Senate on August 4 (16 Thermidor), 1802. Besides holding his powers for life, he now gained the right of nominating his successor. He alone could ratify",2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Polity5
83,ナポレオン帝国,AD1804-AD1815,has_external_patron,0,legacy_zero_not_independently_verified,"First French Empire | Map, Definition, Peak, & Napoleon | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/First-French-Empire,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","First French Empire | Map, Definition, Peak, & Napoleon | Britannica # First French Empire First French Empire, historical empire established on May 18, 1804, with the creation of Napoleon I as “emperor of the French.” The Napoleonic empire persisted until the restoration of Louis XVIII on May 3, 1814. It enjoyed a brief resurrection during the Hundred Days(March 20, 1815–July 8, 1815) but concluded with Napoleon’s defeat at Waterloo, his final exile to St. Helena, and the second restoration of Louis XVIII to the throne. The path from revolution to far from direct, separate but complementary victories military, and diplomatic spheres achieve that result suffer no such Napoleon then sent proposals for various changes in the constitution, which were at once registered by the Council of State and the Senate on August 4 (16 Thermidor), 1802. Besides holding his powers for life, he now gained the right of nominating his successor. He alone could ratify",2026-07-15T02:33:47Z,A zero is the legacy absence coding; no source proves absence of every possible patron relationship.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Polity5
84,大韓帝国,AD1897-AD1910,entity,大韓帝国,supported_by_reference_overview,"Korea Between Empires, 1895–1919",Columbia University Press,https://cup.columbia.edu/book/korea-between-empires-1895-1919/9780231125383/,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",The book covers Korean nation-state formation and political upheaval from 1895 through the period of Japanese annexation.,2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
84,大韓帝国,AD1897-AD1910,period,AD1897-AD1910,polity_chronology_supported_project_window_interpretive,"Korea Between Empires, 1895–1919",Columbia University Press,https://cup.columbia.edu/book/korea-between-empires-1895-1919/9780231125383/,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",The book covers Korean nation-state formation and political upheaval from 1895 through the period of Japanese annexation.,2026-07-15T02:33:47Z,The source supports the polity chronology; split periods and policy windows are project-defined analytical intervals.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
84,大韓帝国,AD1897-AD1910,closure_type,maritime_ban,contradicted_by_source,"Trade, Dependency, and Colonialism: Foreign Trade and Korea’s Regional Integration, 1876–1910",Google Books catalog record,https://books.google.com/books?id=RJ8uGmLb_RcC,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",Chapter abstract identifies 1876–1910 as the Open Port period.,2026-07-15T02:33:47Z,Case-specific scholarship documents trade or engagement inconsistent with a blanket closure label.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
84,大韓帝国,AD1897-AD1910,outcome,overtaken,historical_event_supported_category_is_project_interpretation,Treaty annexing Korea to the Empire of Japan,"Office of the Historian, U.S. Department of State",https://history.state.gov/historicaldocuments/frus1910/d705,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The Office of the Historian reproduces the 1910 treaty and declaration providing for the complete annexation of Korea to Japan, effective 29 August 1910.",2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
84,大韓帝国,AD1897-AD1910,has_external_patron,0,legacy_zero_not_independently_verified,"Korea Between Empires, 1895–1919",Columbia University Press,https://cup.columbia.edu/book/korea-between-empires-1895-1919/9780231125383/,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",The book covers Korean nation-state formation and political upheaval from 1895 through the period of Japanese annexation.,2026-07-15T02:33:47Z,A zero is the legacy absence coding; no source proves absence of every possible patron relationship.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
85,満州国,AD1932-AD1945,entity,満州国,supported_by_reference_overview,"Manchukuo | Imperialism, Japanese Occupation, & Map | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Manchukuo,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Manchukuo | Imperialism, Japanese Occupation, & Map | Britannica Manchukuo Manchukuo, puppet state of Japan, 1932–45. (more) # Manchukuo puppet state created by Japan in China [1932] Also known as: Man-chu kuo, Manchoukuo, Manchuguo, Manchukoku, Manzhouguo, Manzhu Guo(Show More) Manchukuo, puppet state created in 1932 by Japan out of the three historic provinces of Manchuria(northeastern China). After the Russo-Japanese War(1904–05), Japan gained control of the Russian-built South Manchurian Railway, and its army established a presence in the region; expansion there was seen as necessary for Japan’s status as an emerging world power. In 1931 the Japanese army created an excuse to attack Chinese troops there, and in 1932 Manchukuo was proclaimed an “independent” state. The last Qing emperor was brought out of retirement and made Manchukuo’s ruler, but the state was actually rigidly controlled by the Japanese, who used it as their base for expansion into Asia. An",2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
85,満州国,AD1932-AD1945,period,AD1932-AD1945,polity_chronology_supported_project_window_interpretive,"Manchukuo | Imperialism, Japanese Occupation, & Map | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Manchukuo,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Manchukuo | Imperialism, Japanese Occupation, & Map | Britannica Manchukuo Manchukuo, puppet state of Japan, 1932–45. (more) # Manchukuo puppet state created by Japan in China [1932] Also known as: Man-chu kuo, Manchoukuo, Manchuguo, Manchukoku, Manzhouguo, Manzhu Guo(Show More) Manchukuo, puppet state created in 1932 by Japan out of the three historic provinces of Manchuria(northeastern China). After the Russo-Japanese War(1904–05), Japan gained control of the Russian-built South Manchurian Railway, and its army established a presence in the region; expansion there was seen as necessary for Japan’s status as an emerging world power. In 1931 the Japanese army created an excuse to attack Chinese troops there, and in 1932 Manchukuo was proclaimed an “independent” state. The last Qing emperor was brought out of retirement and made Manchukuo’s ruler, but the state was actually rigidly controlled by the Japanese, who used it as their base for expansion into Asia. An",2026-07-15T02:33:47Z,The source supports the polity chronology; split periods and policy windows are project-defined analytical intervals.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
85,満州国,AD1932-AD1945,closure_type,bloc,supported,Chapter 5 / Creating a Modern Enclave Economy: The Econom...,De Gruyter Brill,https://www.degruyterbrill.com/document/doi/10.1515/9781400844371-007/html,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Home Princeton University Press Chapter 5 / Creating a Modern Enclave Economy: The Economic Integration of Japan, Manchuria, and North China, 1932-1945. # Chapter 5 / Creating a Modern Enclave Economy: The Economic Integration of Japan, Manchuria, and North China, 1932-1945. 7. Chapter 3 / Imagined Empire: The Cultural Construction of Manchukuo 71 ied Manchuria 1-19 4. 9. Chapter 5 / Creating a Modern Enclave Economy: The Economic Integration of Japan, Manchuria, and North China, 1932-1945. 136 7. Chapter 3 / Imagined Empire: The Cultural Construction of Manchukuo 71 8. Chapter 4 / Managing Occupied Manchuria, 1931-1934. 97 9. Chapter 5 / Creating a Modern Enclave Economy: The Economic Integration of Japan, Manchuria, and North China, 1932-1945. 136",2026-07-15T02:33:47Z,"The source directly supports the policy or bloc classification, subject to the project definition.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
85,満州国,AD1932-AD1945,outcome,overtaken,historical_event_supported_category_is_project_interpretation,"Manchukuo | Imperialism, Japanese Occupation, & Map | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Manchukuo,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Manchukuo | Imperialism, Japanese Occupation, & Map | Britannica Manchukuo Manchukuo, puppet state of Japan, 1932–45. (more) # Manchukuo puppet state created by Japan in China [1932] Also known as: Man-chu kuo, Manchoukuo, Manchuguo, Manchukoku, Manzhouguo, Manzhu Guo(Show More) Manchukuo, puppet state created in 1932 by Japan out of the three historic provinces of Manchuria(northeastern China). After the Russo-Japanese War(1904–05), Japan gained control of the Russian-built South Manchurian Railway, and its army established a presence in the region; expansion there was seen as necessary for Japan’s status as an emerging world power. In 1931 the Japanese army created an excuse to attack Chinese troops there, and in 1932 Manchukuo was proclaimed an “independent” state. The last Qing emperor was brought out of retirement and made Manchukuo’s ruler, but the state was actually rigidly controlled by the Japanese, who used it as their base for expansion into Asia. An",2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
85,満州国,AD1932-AD1945,has_external_patron,1,supported_relationship_binary_interpretation,Manchuria Under Japanese Dominion,University of Pennsylvania Press,https://www.pennpress.org/9780812239126/manchuria-under-japanese-dominion/,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",Book overview describes a Japanese-established puppet regime.,2026-07-15T02:33:47Z,"The source documents an alliance, support, dependency, or patron-client relationship; the binary remains interpretive.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
86,南ベトナム,AD1955-AD1975,entity,南ベトナム,supported_by_reference_overview,"Vietnam War | Facts, Summary, Years, Timeline, Casualties, Combatants, & Facts | Britannica",Encyclopaedia Britannica,https://www.britannica.com/event/Vietnam-War,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Vietnam War | Facts, Summary, Years, Timeline, Casualties, Combatants, & Facts | Britannica # Vietnam War 1954–1975 ### Why did the Vietnam War start The United States had provided funding, armaments, and training to South Vietnam’s government and military since Vietnam’s partition into the communist North and the democratic South in 1954. Tensions escalated into armed conflict between the two sides, and in 1961 U.S. President John F. Kennedy chose to expand the military aid program. The terms of this expansion included yet more funding and arms, but a key alteration was the commitment of U.S. soldiers to the region. Kennedy’s expansion stemmed in part from Cold War-era fears about the “ domino theory”: if communism took hold in Vietnam, it would topple democracies throughout the whole of Southeast Asia, it was thought. South Vietnam deployments Vietnam released its official estimate of the Vietnam War fighters. The U.S. military estimated that",2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
86,南ベトナム,AD1955-AD1975,period,AD1955-AD1975,polity_chronology_supported_project_window_interpretive,"Vietnam War | Facts, Summary, Years, Timeline, Casualties, Combatants, & Facts | Britannica",Encyclopaedia Britannica,https://www.britannica.com/event/Vietnam-War,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Vietnam War | Facts, Summary, Years, Timeline, Casualties, Combatants, & Facts | Britannica # Vietnam War 1954–1975 ### Why did the Vietnam War start The United States had provided funding, armaments, and training to South Vietnam’s government and military since Vietnam’s partition into the communist North and the democratic South in 1954. Tensions escalated into armed conflict between the two sides, and in 1961 U.S. President John F. Kennedy chose to expand the military aid program. The terms of this expansion included yet more funding and arms, but a key alteration was the commitment of U.S. soldiers to the region. Kennedy’s expansion stemmed in part from Cold War-era fears about the “ domino theory”: if communism took hold in Vietnam, it would topple democracies throughout the whole of Southeast Asia, it was thought. South Vietnam deployments Vietnam released its official estimate of the Vietnam War fighters. The U.S. military estimated that",2026-07-15T02:33:47Z,The source supports the polity chronology; split periods and policy windows are project-defined analytical intervals.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
86,南ベトナム,AD1955-AD1975,closure_type,none,legacy_none_not_independently_verified,"Vietnam War | Facts, Summary, Years, Timeline, Casualties, Combatants, & Facts | Britannica",Encyclopaedia Britannica,https://www.britannica.com/event/Vietnam-War,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Vietnam War | Facts, Summary, Years, Timeline, Casualties, Combatants, & Facts | Britannica # Vietnam War 1954–1975 ### Why did the Vietnam War start The United States had provided funding, armaments, and training to South Vietnam’s government and military since Vietnam’s partition into the communist North and the democratic South in 1954. Tensions escalated into armed conflict between the two sides, and in 1961 U.S. President John F. Kennedy chose to expand the military aid program. The terms of this expansion included yet more funding and arms, but a key alteration was the commitment of U.S. soldiers to the region. Kennedy’s expansion stemmed in part from Cold War-era fears about the “ domino theory”: if communism took hold in Vietnam, it would topple democracies throughout the whole of Southeast Asia, it was thought. South Vietnam deployments Vietnam released its official estimate of the Vietnam War fighters. The U.S. military estimated that",2026-07-15T02:33:47Z,No formal closure is asserted; absence of every relevant restriction was not proven.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
86,南ベトナム,AD1955-AD1975,outcome,overtaken,historical_event_supported_category_is_project_interpretation,"Vietnam War | Facts, Summary, Years, Timeline, Casualties, Combatants, & Facts | Britannica",Encyclopaedia Britannica,https://www.britannica.com/event/Vietnam-War,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Vietnam War | Facts, Summary, Years, Timeline, Casualties, Combatants, & Facts | Britannica # Vietnam War 1954–1975 ### Why did the Vietnam War start The United States had provided funding, armaments, and training to South Vietnam’s government and military since Vietnam’s partition into the communist North and the democratic South in 1954. Tensions escalated into armed conflict between the two sides, and in 1961 U.S. President John F. Kennedy chose to expand the military aid program. The terms of this expansion included yet more funding and arms, but a key alteration was the commitment of U.S. soldiers to the region. Kennedy’s expansion stemmed in part from Cold War-era fears about the “ domino theory”: if communism took hold in Vietnam, it would topple democracies throughout the whole of Southeast Asia, it was thought. South Vietnam deployments Vietnam released its official estimate of the Vietnam War fighters. The U.S. military estimated that",2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
86,南ベトナム,AD1955-AD1975,has_external_patron,1,supported_relationship_binary_interpretation,United States–Republic of Vietnam Partnership: Reflections and Contemporary Lessons – US-VIETNAM RESEARCH CENTER,University of Oregon,https://usvietnam.uoregon.edu/en/united-states-republic-of-vietnam-partnership-reflections-and-contemporary-lessons/,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The partnership between the United States and the Republic of Vietnam (RVN) from 1955 to 1975 remains one of the most complex, consequential, and misunderstood bilateral relationships of the Cold War era. It was a partnership born not of cultural familiarity or longstanding diplomatic tradition, but of overlapping strategic imperatives. For Washington, the commitment to South Vietnam emerged from a global doctrine of containment after the Korean War, one that sought to prevent communist expansion anywhere it appeared. For the RVN, however, the struggle was not a proxy conflict but a direct confrontation over national existence, political sovereignty, and the viability of a non-communist Vietnamese state. The early period of cooperation under President Ngô Đình Diệm and President Dwight D. Eisenhower demonstrated that strategic alignment was possible. American advisors regarded President Diệm as indispensable to establishing a stable anti-communist government in the South. President Diệ",2026-07-15T02:33:47Z,"The source documents an alliance, support, dependency, or patron-client relationship; the binary remains interpretive.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
87,チェコスロバキア（共産期）,AD1948-AD1989,entity,チェコスロバキア（共産期）,supported_by_reference_overview,"Czechoslovakia | History, Map, & Facts | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Czechoslovakia,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",The overview states that Czechoslovakia was under Soviet domination from 1948 to 1989 and separated peacefully in 1993.,2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
87,チェコスロバキア（共産期）,AD1948-AD1989,period,AD1948-AD1989,polity_chronology_supported_project_window_interpretive,"Czechoslovakia | History, Map, & Facts | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Czechoslovakia,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",The overview states that Czechoslovakia was under Soviet domination from 1948 to 1989 and separated peacefully in 1993.,2026-07-15T02:33:47Z,The source supports the polity chronology; split periods and policy windows are project-defined analytical intervals.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
87,チェコスロバキア（共産期）,AD1948-AD1989,closure_type,bloc,supported,From Internationalization to Development: Czechoslovak Economic and Scientific-Technical Cooperation in the Gottwald and Novotný eras (1948-1968),DOI-registered scholarly publication,https://doi.org/10.13097/archive-ouverte/unige:166510,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","# From Internationalization to Development: Czechoslovak Economic and Scientific-Technical Cooperation in the Gottwald and Novotný eras (1948-1968) During the period of communist supremacy, Czechoslovakia teetered between two geopolitical blocs. On the one hand, it was an official constituent of the socialist wing with far-reaching responsibilities to the other member states of the Council for Mutual Economic Assistance, but on the other, Czechoslovakia’s economy was traditionally pro-Western, and even the political drawing of the Iron Curtain could not completely deconstruct the deep-rooted ties with its Western neighbors. This thesis examines how senior officials of the Czechoslovak Communist Party (Klement Gottwald, Antonín Zápotocký, Antonín Novotný, Viliam Široký, Ota Šik, etc.) as well as individual rank-and-file workers and the scientific-technical intelligentsia dealt with Czechoslovakia's delicate position on the border of two geopolitical blocs. Specific attention is paid to ",2026-07-15T02:33:47Z,"The source directly supports the policy or bloc classification, subject to the project definition.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
87,チェコスロバキア（共産期）,AD1948-AD1989,outcome,disrupted,historical_event_supported_category_is_project_interpretation,"Czechoslovakia | History, Map, & Facts | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Czechoslovakia,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",The overview states that Czechoslovakia was under Soviet domination from 1948 to 1989 and separated peacefully in 1993.,2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
87,チェコスロバキア（共産期）,AD1948-AD1989,has_external_patron,1,supported_relationship_binary_interpretation,"The Soviet Union and the Czechoslovak Army, 1948-1983 | Princeton University Press",Princeton University Press,https://press.princeton.edu/books/hardcover/9780691639963/the-soviet-union-and-the-czechoslovak-army-1948-1983,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The Soviet Union and the Czechoslovak Army, 1948-1983 | Princeton University Press This study of the tensions of military clientage focuses on Czechoslovakia to explore the ambiguous position of the military forces of East European countries and to show how the military’s dual role as instrument of both national defense and the Soviet-controlled socialist alliance” fundamentally affects the interaction of military and political elites in Eastern Europe.Originally published in 1985.The Princeton Legacy Library uses the latest print-on-demand technology to again make available previously out-of-print books from the distinguished backlist of Princeton University Press. These editions preserve the original texts of these important books while presenting them in durable paperback and hardcover editions. The goal of the Princeton Legacy Library is to vastly increase access to the rich scholarly heritage found in the thousands of books published by Princeton University Press since its foundin",2026-07-15T02:33:47Z,"The source documents an alliance, support, dependency, or patron-client relationship; the binary remains interpretive.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
88,ポーランド（共産期）,AD1947-AD1989,entity,ポーランド（共産期）,supported_by_reference_overview,Poland under Communism,Cambridge University Press,https://www.cambridge.org/core/books/poland-under-communism/AB4118A491B528BD2811173EB0B1FE91,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",The book covers Poland from World War II through the fall of Communism and the Solidarity-led transition in 1989.,2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
88,ポーランド（共産期）,AD1947-AD1989,period,AD1947-AD1989,polity_chronology_supported_project_window_interpretive,Poland under Communism,Cambridge University Press,https://www.cambridge.org/core/books/poland-under-communism/AB4118A491B528BD2811173EB0B1FE91,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",The book covers Poland from World War II through the fall of Communism and the Solidarity-led transition in 1989.,2026-07-15T02:33:47Z,The source supports the polity chronology; split periods and policy windows are project-defined analytical intervals.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
88,ポーランド（共産期）,AD1947-AD1989,closure_type,bloc,supported,Playing “second fiddle”? Poland in the global Cold War – 1956-1970,DOI-registered scholarly publication,https://doi.org/10.21953/lse.00004720,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Twenty years ago, Antoni Czubiński called the period between 1944 and 1989 a ""black hole"" in Polish history. 1 Since then, substantial progress has been made. However, the historiography often offers only fragmentary analysis. The Gomułka years of 1956-1970 fell into even more significant and undeserved obscurity. Western and Polish scholarly efforts have focused on the historical extremities. Western historians also tend to focus on the tumultuous period when Polish communists rose to power and initiated a campaign of ethnic cleansing. 2 Equally, there are great studies on the decade that preceded the fall of communism in Poland. 3 The period between only recently began to be explored. However, in 1956, Polish communists launched a project to transform almost every aspect of Poland's political, social, cultural and economic life. The Polish leadership wanted to transform Poland into the second most economically dynamic, militarily powerful and diplomatically active country of the Sovi",2026-07-15T02:33:47Z,"The source directly supports the policy or bloc classification, subject to the project definition.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
88,ポーランド（共産期）,AD1947-AD1989,outcome,disrupted,historical_event_supported_category_is_project_interpretation,Poland under Communism,Cambridge University Press,https://www.cambridge.org/core/books/poland-under-communism/AB4118A491B528BD2811173EB0B1FE91,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt",The book covers Poland from World War II through the fall of Communism and the Solidarity-led transition in 1989.,2026-07-15T02:33:47Z,The source documents the polity history or terminal event. The three-category outcome is an AI-assisted project classification rather than a source variable.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
88,ポーランド（共産期）,AD1947-AD1989,has_external_patron,1,supported_relationship_binary_interpretation,Wybór czy przymus? Sowieckie gwarancje bezpieczeństwa dla Polski po 1945 r.,DOI-registered scholarly publication,https://doi.org/10.15804/siip201909,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","The question about the scope, content and effectiveness of activities is the subject of the article in which the author analyzes the methods of making Poland's security policy dependent on the USSR in the context of establishing the country border on the Oder and Nysa Łużycka as an act of historical justice, which could only had been done thanks to the Polish communists supported by the USSR . Consequently, the foreign and military policy of People's Poland was incorporated into a broader coalition structure, i .e . fully dependent on Soviet policy . This policy was justified in such a way to show the inevitability of Soviet security guarantees arising from the Polish-Soviet brotherhood of arms . Decyzje ""wielkich mocarstw"" przyznających Polsce obszar do Odry i Nysy Łużyckiej kosztem Niemiec stanowiły realizację jednego z fundamentalnych haseł głoszonych od 1943 r . przez polską lewicę komunistyczną . Według komunistów nowy układ terytorialny Polski zamykał wielowiekową ekspansję polsk",2026-07-15T02:33:47Z,"The source documents an alliance, support, dependency, or patron-client relationship; the binary remains interpretive.",Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
89,ルーマニア（共産期）,AD1947-AD1989,entity,ルーマニア（共産期）,supported_by_reference_overview,"Romania - Communist Rule, Securitate, Ceausescu | Britannica",Encyclopaedia Britannica,https://www.britannica.com/place/Romania/Communist-Romania,"Article, chapter, or dataset overview; relevant text is reproduced in source_excerpt","Romania - Communist Rule, Securitate, Ceausescu | Britannica The year 1947 was the final year of modern Romania: liberal political and economic structures and individualist mentalities nurtured during the preceding century gave way to a collectivist model of development and an alien ideology. With the signing of a peace treaty in February 1947 that ratified the terms of the 1944 armistice and returned northern Transylvania to Romania, Western influence in the country came to an end. The Communist Party proceeded to eliminate the remaining opposition in a campaign that culminated in show trials and the condemnation of Maniu and other democratic leaders to long prison terms. The final act was the forced abdication of King Michael and the proclamation of the Romanian People’s Republic on December 30, 1947. The communists were now able to accelerate the Sovietization of public life, which was to result in an isolation from the West far more complete than that which the Romanians had",2026-07-15T02:33:47Z,The cited reference identifies the polity or political unit.,Seshat Cliopatria; Maddison Project Database 2023; Clio-Infra; HYDE; V-Dem v16; Correlates of War Formal Alliances v4.1; Polity5
