file,line,field,value,literal_type,classification,review_priority,context,reproducibility_note
data/polity_period_records.csv,7,stock_index,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,ローマ帝政後期（西）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,7,tech_position,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,ローマ帝政後期（西）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,7,trade_openness,0.35,canonical_csv_input,subjective_ai_assisted_input_value,high,ローマ帝政後期（西）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,8,external_threat,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,プトレマイオス朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,8,geo_barrier,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,プトレマイオス朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,8,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,プトレマイオス朝エジプト,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,8,institutional_quality,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,プトレマイオス朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,8,regime_duration_yrs,275,canonical_csv_input,historically_anchored_input_value,medium,プトレマイオス朝エジプト,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,8,relative_pop,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,プトレマイオス朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,8,stock_index,0.55,canonical_csv_input,subjective_ai_assisted_input_value,high,プトレマイオス朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,8,tech_position,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,プトレマイオス朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,8,trade_openness,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,プトレマイオス朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,9,external_threat,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,漢朝（前漢〜後漢）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,9,geo_barrier,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,漢朝（前漢〜後漢）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,9,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,漢朝（前漢〜後漢）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,9,institutional_quality,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,漢朝（前漢〜後漢）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,9,regime_duration_yrs,426,canonical_csv_input,historically_anchored_input_value,medium,漢朝（前漢〜後漢）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,9,relative_pop,0.95,canonical_csv_input,subjective_ai_assisted_input_value,high,漢朝（前漢〜後漢）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,9,stock_index,0.65,canonical_csv_input,subjective_ai_assisted_input_value,high,漢朝（前漢〜後漢）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,9,tech_position,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,漢朝（前漢〜後漢）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,9,trade_openness,0.55,canonical_csv_input,subjective_ai_assisted_input_value,high,漢朝（前漢〜後漢）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,10,external_threat,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,10,geo_barrier,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,10,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,ビザンツ帝国（前期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,10,institutional_quality,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,10,regime_duration_yrs,670,canonical_csv_input,historically_anchored_input_value,medium,ビザンツ帝国（前期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,10,relative_pop,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,10,stock_index,0.65,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,10,tech_position,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,10,trade_openness,0.65,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,11,external_threat,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,11,geo_barrier,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,11,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,ビザンツ帝国（後期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,11,institutional_quality,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,11,regime_duration_yrs,453,canonical_csv_input,historically_anchored_input_value,medium,ビザンツ帝国（後期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,11,relative_pop,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,11,stock_index,0.55,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,11,tech_position,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,11,trade_openness,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,ビザンツ帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,12,external_threat,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,12,geo_barrier,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,12,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,アッバース朝（前期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,12,institutional_quality,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,12,regime_duration_yrs,250,canonical_csv_input,historically_anchored_input_value,medium,アッバース朝（前期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,12,relative_pop,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,12,stock_index,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,12,tech_position,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,12,trade_openness,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,13,external_threat,0.95,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,13,geo_barrier,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,13,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,アッバース朝（後期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,13,institutional_quality,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,13,regime_duration_yrs,258,canonical_csv_input,historically_anchored_input_value,medium,アッバース朝（後期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,13,relative_pop,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,13,stock_index,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,13,tech_position,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,13,trade_openness,0.35,canonical_csv_input,subjective_ai_assisted_input_value,high,アッバース朝（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,14,external_threat,0.95,canonical_csv_input,subjective_ai_assisted_input_value,high,宋朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,14,geo_barrier,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,宋朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,14,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,宋朝中国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,14,institutional_quality,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,宋朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,14,regime_duration_yrs,319,canonical_csv_input,historically_anchored_input_value,medium,宋朝中国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,14,relative_pop,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,宋朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,14,stock_index,0.75,canonical_csv_input,subjective_ai_assisted_input_value,high,宋朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,14,tech_position,0.85,canonical_csv_input,subjective_ai_assisted_input_value,high,宋朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,14,trade_openness,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,宋朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,15,external_threat,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,モンゴル帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,15,geo_barrier,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,モンゴル帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,15,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,モンゴル帝国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,15,institutional_quality,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,モンゴル帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,15,regime_duration_yrs,162,canonical_csv_input,historically_anchored_input_value,medium,モンゴル帝国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,15,relative_pop,0.15,canonical_csv_input,subjective_ai_assisted_input_value,high,モンゴル帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,15,stock_index,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,モンゴル帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,15,tech_position,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,モンゴル帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,15,trade_openness,0.85,canonical_csv_input,subjective_ai_assisted_input_value,high,モンゴル帝国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,16,external_threat,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,マムルーク朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,16,geo_barrier,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,マムルーク朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,16,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,マムルーク朝エジプト,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,16,institutional_quality,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,マムルーク朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,16,regime_duration_yrs,267,canonical_csv_input,historically_anchored_input_value,medium,マムルーク朝エジプト,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,16,relative_pop,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,マムルーク朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,16,stock_index,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,マムルーク朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,16,tech_position,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,マムルーク朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,16,trade_openness,0.65,canonical_csv_input,subjective_ai_assisted_input_value,high,マムルーク朝エジプト,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,17,external_threat,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,ヴェネツィア共和国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,17,geo_barrier,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,ヴェネツィア共和国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,17,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,ヴェネツィア共和国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,17,institutional_quality,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,ヴェネツィア共和国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,17,regime_duration_yrs,1100,canonical_csv_input,historically_anchored_input_value,medium,ヴェネツィア共和国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,17,relative_pop,0.05,canonical_csv_input,subjective_ai_assisted_input_value,high,ヴェネツィア共和国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,17,stock_index,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,ヴェネツィア共和国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,17,tech_position,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,ヴェネツィア共和国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,17,trade_openness,0.95,canonical_csv_input,subjective_ai_assisted_input_value,high,ヴェネツィア共和国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,18,external_threat,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,ハンザ同盟,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,18,geo_barrier,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,ハンザ同盟,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,18,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,ハンザ同盟,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,18,institutional_quality,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,ハンザ同盟,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,18,regime_duration_yrs,469,canonical_csv_input,historically_anchored_input_value,medium,ハンザ同盟,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,18,relative_pop,0.1,canonical_csv_input,subjective_ai_assisted_input_value,high,ハンザ同盟,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,18,stock_index,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,ハンザ同盟,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,18,tech_position,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,ハンザ同盟,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,18,trade_openness,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,ハンザ同盟,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,19,external_threat,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,19,geo_barrier,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,19,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,オスマン帝国（前期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,19,institutional_quality,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,19,regime_duration_yrs,300,canonical_csv_input,historically_anchored_input_value,medium,オスマン帝国（前期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,19,relative_pop,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,19,stock_index,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,19,tech_position,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,19,trade_openness,0.65,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,20,external_threat,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,20,geo_barrier,0.4,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,20,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,オスマン帝国（後期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,20,institutional_quality,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,20,regime_duration_yrs,322,canonical_csv_input,historically_anchored_input_value,medium,オスマン帝国（後期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,20,relative_pop,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,20,stock_index,0.55,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,20,tech_position,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,20,trade_openness,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,オスマン帝国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,21,external_threat,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,明朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,21,geo_barrier,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,明朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,21,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,明朝中国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,21,institutional_quality,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,明朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,21,regime_duration_yrs,276,canonical_csv_input,historically_anchored_input_value,medium,明朝中国,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,21,relative_pop,0.95,canonical_csv_input,subjective_ai_assisted_input_value,high,明朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,21,stock_index,0.8,canonical_csv_input,subjective_ai_assisted_input_value,high,明朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,21,tech_position,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,明朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,21,trade_openness,0.15,canonical_csv_input,subjective_ai_assisted_input_value,high,明朝中国,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,22,external_threat,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,清朝中国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,22,geo_barrier,0.6,canonical_csv_input,subjective_ai_assisted_input_value,high,清朝中国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,22,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,清朝中国（前期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,22,institutional_quality,0.7,canonical_csv_input,subjective_ai_assisted_input_value,high,清朝中国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,22,regime_duration_yrs,156,canonical_csv_input,historically_anchored_input_value,medium,清朝中国（前期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,22,relative_pop,0.95,canonical_csv_input,subjective_ai_assisted_input_value,high,清朝中国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,22,stock_index,0.85,canonical_csv_input,subjective_ai_assisted_input_value,high,清朝中国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,22,tech_position,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,清朝中国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,22,trade_openness,0.2,canonical_csv_input,subjective_ai_assisted_input_value,high,清朝中国（前期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,23,external_threat,0.9,canonical_csv_input,subjective_ai_assisted_input_value,high,清朝中国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,23,geo_barrier,0.5,canonical_csv_input,subjective_ai_assisted_input_value,high,清朝中国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
data/polity_period_records.csv,23,has_external_patron,0,canonical_csv_input,historically_anchored_input_value,medium,清朝中国（後期）,Published canonical historical input; field-level source status is documented in supplementary_case_sources.csv.
data/polity_period_records.csv,23,institutional_quality,0.3,canonical_csv_input,subjective_ai_assisted_input_value,high,清朝中国（後期）,Published canonical input; retained from the legacy AI-assisted exploratory coding and not calculated from a public dataset.
